Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer,Egalitarianism
0,10,1000,0,0,1,1,NaN
1,10,1009,0.004618615259219391,0.6923756697332456,0.9994606388683696,0.9998881232788144,1.1360495815560117
2,10,1013,0.004894809455561365,1.0130642313751783,0.9992401893636635,0.9993587971107522,1.184388935108479
3,10,1018,0.00526271804345007,1.4045117030548437,0.9991489653109408,0.9992469187309346,1.241933974334318
4,10,1019,0.005091498125089503,1.4045117030548437,0.998683344870105,0.9992462621370299,1.2998016497700473
5,10,1016,0.00494254325998146,1.4045117030548437,0.9986746408298653,0.9989043613678141,1.3939689658513048
6,10,1015,0.00484479968474279,1.4526065584449799,0.9981658343883515,0.9987279069716987,1.48615918667267
7,10,1025,0.004918422216772658,1.4526065584449799,0.9978360672086272,0.9982438732475114,1.5836179066618346
8,10,1033,0.005132189266231752,1.559602089608913,0.9975717639642468,0.9977047949501895,1.6952175621299763
9,10,1049,0.004841769107865146,1.8558480045526236,0.9975176599182796,0.9970961561073712,1.798049218893546
10,10,1055,0.005349132163510527,1.7343385473590043,0.9973324912396224,0.9971200652266384,1.9418624101146666
11,10,1058,0.005142896388480868,1.8529321919538964,0.997325224281551,0.9971152836051826,2.091337120214336
12,10,1069,0.005101428316176386,2.0044704848753065,0.9972697051752052,0.9970276100954225,2.2524647526376924
13,10,1062,0.005288701595810164,2.165937588064076,0.9973138461237706,0.9964445174311607,2.3937153977163557
14,10,1070,0.005182605761858529,2.165937588064076,0.9965003095066749,0.9959809654923426,2.54745733640207
15,10,1067,0.0054382340223992865,2.5852156463132854,0.9954779290726326,0.9951189086736999,2.627457934941412
16,10,1076,0.005062759742334542,2.5852156463132854,0.9951310378142166,0.9949545099153685,2.6952796310593663
17,10,1072,0.005308243084960479,2.7269689479050707,0.9946480933254831,0.994752529529355,2.708164180346989
18,10,1082,0.005233732664639863,2.870529593130082,0.9943399985422655,0.9942803756276446,2.67862314763078
19,10,1087,0.005171870593179282,2.9124389241965516,0.9942210960421715,0.9937547136192061,2.6629463398297157
20,10,1091,0.005228751515888517,3.0829041410649136,0.9939507096125488,0.993759866857826,2.6162232465784214
21,10,1093,0.005021202140310933,3.0829041410649136,0.9935203258830001,0.9935449111173916,2.5943379873374335
22,10,1101,0.005230548469763072,3.0829041410649136,0.9930715097398085,0.9934224378885215,2.5205414925188347
23,10,1106,0.005728834264341734,3.0829041410649136,0.9930525583904526,0.9932308484620267,2.523565220994921
