Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer,Egalitarianism
0,10,1000,0,0,1,1,NaN
1,10,1003,0.02304206993002857,0.6667126852822308,0.9998912854731816,0.9998581099681804,1.2305110160550812
2,10,1005,0.03437848370849664,1.0867710689048415,0.9996644703087835,0.9989312916365701,1.280590360380814
3,10,1020,0.038078525943719466,1.4143522680019318,0.9990777516175321,0.9983493313505495,1.3092971935263136
4,10,1021,0.041605030326403364,1.4143522680019318,0.9987507775099086,0.9979403496004791,1.33729198641094
5,10,1023,0.04583316882036348,1.4143522680019318,0.9985612781186634,0.9977050675701813,1.3614787799224182
6,10,1027,0.0491806833072755,1.4143522680019318,0.9983417089006604,0.9975422124055168,1.3978322977985886
7,10,1032,0.04591497622059672,1.448181038271796,0.9979585714261712,0.9972529082542163,1.4213096678450932
8,10,1036,0.0510602285923535,1.5587184219476118,0.9978132515271552,0.9965229516487245,1.4745001115783338
9,10,1038,0.0545863296950221,1.5587184219476118,0.9969997290894463,0.9964029239306396,1.514002423719065
10,10,1036,0.056833349021267875,1.5587184219476118,0.9965226974300473,0.9960222317467174,1.5425729286885326
11,10,1038,0.05812704359165449,1.5789096326753769,0.9958659137501528,0.9958707925847344,1.5626213995823814
12,10,1048,0.058808892823018044,1.8065683594127042,0.995816007052356,0.9956221746595892,1.5831453834335327
13,10,1042,0.05950413907629112,1.8065683594127042,0.9956847789162258,0.9955802685354523,1.6249181143762492
14,10,1036,0.06520083289702515,1.8065683594127042,0.9956521421484552,0.9955465094295584,1.6711938133657775
15,10,1042,0.06098629171541307,1.8065683594127042,0.9948482052456045,0.9952633629694982,1.6790662220335109
16,10,1046,0.06478749015832153,1.8065683594127042,0.9948116157266862,0.9951737962674019,1.7048482813796553
17,10,1049,0.06943687810566888,1.8065683594127042,0.9940657577349675,0.9951002932298166,1.749650186658638
18,10,1051,0.07197643190927565,1.8065683594127042,0.9937812199959385,0.9947721947956737,1.7727620558818
19,10,1049,0.07065070498633727,1.8779608947072939,0.9936380016528336,0.995076259549316,1.7819950428674949
20,10,1047,0.07098133561782194,2.0331207862555165,0.9934207408273856,0.9948084140512495,1.8076143695433542
21,10,1053,0.07573096337048724,2.0331207862555165,0.9933097024921491,0.9944441493563794,1.8186492534911058
22,10,1055,0.07132608008264213,2.0331207862555165,0.9933400709660092,0.9944408793384298,1.8245616450092181
23,10,1060,0.07578950802240651,2.0331207862555165,0.9934066080551084,0.9944304745481218,1.848877560334708
24,10,1067,0.0761146719605306,2.0331207862555165,0.9932053218535598,0.9937966038285142,1.850202731268209
25,10,1066,0.07799207491665254,2.0331207862555165,0.9927923129906272,0.9935271277614758,1.8923785705330953
26,10,1060,0.07935140891167006,2.0331207862555165,0.9926341816568509,0.9934769957413142,1.9186199631743224
27,10,1061,0.08051715834912922,2.1599583792727746,0.9922007751253968,0.9935541229653758,1.9270976580704429
28,10,1063,0.08177229974096559,2.2624767225703732,0.9921269210583924,0.9934850056383582,1.9390699484695217
29,10,1066,0.08505075672497263,2.2624767225703732,0.992313969670503,0.9934820808791696,1.9622834145354033
30,10,1069,0.09004495287434841,2.2624767225703732,0.9922423348267305,0.9931619730956763,1.9805449506584807
31,10,1079,0.08924675291371707,2.2624767225703732,0.9915143162566886,0.9928655032515448,1.968083811124907
32,10,1075,0.09306253096390985,2.2624767225703732,0.9913511247661407,0.9925949974308754,1.9801455634010785
33,10,1076,0.09126224269217241,2.2624767225703732,0.990822134852159,0.991768014276993,1.9748609669184527
34,10,1088,0.09200861606476382,2.2624767225703732,0.9904471305670445,0.9916435727224002,1.9738597745763735
35,10,1093,0.10000911761124662,2.3559997985683587,0.9899235823292312,0.9913168861999347,1.9914778278087555
36,10,1092,0.10346010816665277,2.3559997985683587,0.9897490448052,0.991168999501445,1.9980440217959812
37,10,1089,0.1067130136064495,2.3559997985683587,0.9893545022425592,0.9909983210239567,2.007733732401877
38,10,1087,0.10549842896455797,2.3559997985683587,0.9888520400938156,0.9905987086994997,1.9988267867719083
39,10,1085,0.10438214904988471,2.3559997985683587,0.9888880926818946,0.9903625302468987,1.9850495831871273
40,10,1089,0.10702599265577066,2.3559997985683587,0.9889818733603452,0.9902848759012052,1.995253350111718
41,10,1090,0.11232618154687457,2.3559997985683587,0.9888517116145608,0.9900548448845772,2.0013810340872684
42,10,1095,0.11260037113313828,2.3559997985683587,0.9886267106002389,0.9900368058747253,2.0001286650052457
43,10,1101,0.10891433215582098,2.3559997985683587,0.9882122665461107,0.9895076818990649,1.9954282155711887
44,10,1107,0.11175504241143511,2.3559997985683587,0.9877453520072936,0.9892860077664766,1.974153316284695
45,10,1118,0.11377029641356548,2.6244189545364245,0.987515969311674,0.9890939931243536,1.9600439760719608
46,10,1111,0.11446968316337255,2.6244189545364245,0.9872315600063445,0.9888484368775451,1.958811268647913
47,10,1113,0.11953765020096285,2.6244189545364245,0.9869693312535833,0.9887415373736694,1.9804583238408293
48,10,1118,0.12143933268878035,2.6244189545364245,0.9869658135013217,0.9886961699461881,1.9652728422850445
49,10,1127,0.12291701349001713,2.6244189545364245,0.9869869995599319,0.9886709289770351,1.9554797034597455
50,10,1141,0.12610607907584764,2.6244189545364245,0.9870594618553564,0.9888764803010239,1.9309700082470145
51,10,1145,0.12768557068360806,2.6244189545364245,0.9864216910979261,0.988508909374751,1.9324266787911275
52,10,1150,0.1331558661368549,2.6244189545364245,0.9862699819424787,0.9883364958071137,1.9462741602160802
53,10,1153,0.1379196319270444,2.6244189545364245,0.9860475681280313,0.988161677767694,1.9477192401808006
