Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer
0,10,1000,0,0,0.5,0.5
1,10,1007,0.045221854055431734,0.6977696034936609,0.5004903657975184,0.5005738504041123
2,10,1013,0.0711564347300639,1.0110299775515124,0.5010870404166582,0.5011435929362699
3,10,1020,0.09355391198714108,1.1183568088493803,0.5015856370957043,0.5022507193751957
4,10,1020,0.1179133547512278,1.2647603573373414,0.5022510754922331,0.5030796622404162
5,10,1018,0.13589992668164222,1.2647603573373414,0.5028280202595693,0.5036016045731994
6,10,1022,0.14590627486582858,1.3450468735741907,0.5031832462447812,0.5039594836920221
7,10,1027,0.16030542546071352,1.3450468735741907,0.5036345758642101,0.5043999167896335
8,10,1022,0.17561471485948127,1.639312510238353,0.5040107926052898,0.5047461990891906
9,10,1033,0.18449656614031604,1.9241529248626845,0.5044426862324304,0.5054071487899495
10,10,1046,0.2021199316993782,1.9241529248626845,0.5052798151351865,0.506102506979717
11,10,1053,0.21482251036975192,1.9241529248626845,0.5061007948828865,0.5067537788995443
12,10,1052,0.22941462813259833,1.9241529248626845,0.5064249048313154,0.5072195812315731
13,10,1055,0.23995761517184871,1.9241529248626845,0.5068676645897078,0.507540379426392
14,10,1057,0.25182755287040076,1.9241529248626845,0.5078674257542282,0.5085485981151272
15,10,1062,0.2681564719122747,1.9241529248626845,0.5083960701298549,0.5087764797083112
16,10,1061,0.2778847952016699,2.0914580012953885,0.5085673245559257,0.5094987116708267
17,10,1058,0.2898988453421943,2.0914580012953885,0.5088551696638274,0.5093434928017004
18,10,1058,0.29182715062416886,2.0914580012953885,0.5094695197209407,0.5100023437502372
19,10,1056,0.3046743348602098,2.0914580012953885,0.509781058327815,0.5103591638145482
20,10,1067,0.3132060794842116,2.2145759649204817,0.5106430369459892,0.5104536027102369
21,10,1071,0.32436492416618323,2.2145759649204817,0.5110217352231377,0.5112803612531875
22,10,1076,0.34299049247666796,2.2145759649204817,0.5112722568608483,0.512338538102179
23,10,1078,0.35376777932462583,2.388087985311734,0.511236868789736,0.5129389778123291
24,10,1080,0.3652737204343467,2.388087985311734,0.5120219517818648,0.5138797414087499
25,10,1083,0.3768069115079694,2.4321477431243435,0.5124226434448377,0.5142170820759702
26,10,1082,0.3911066712943464,2.388087985311734,0.512700141945637,0.5149400154721077
27,10,1081,0.401234504076732,2.4653305074194893,0.5125772289294032,0.5150820252343017
28,10,1101,0.4042843470950162,2.4653305074194893,0.513629388403856,0.5150035066237627
29,10,1108,0.4118956455551409,2.4653305074194893,0.514079197467235,0.5152389943435822
30,10,1113,0.4210600169466467,2.5159702609309287,0.5141778589134323,0.5156852498800866
31,10,1118,0.4348849414468199,2.5159702609309287,0.5148985273433301,0.5166374493691981
32,10,1126,0.44147529376616623,2.5159702609309287,0.5160860973299094,0.5171001939465161
33,10,1137,0.4567180990668037,2.5159702609309287,0.5167967098207938,0.5181343049206684
34,10,1139,0.4576789021105778,2.5159702609309287,0.5173992650750098,0.5188448518603497
35,10,1144,0.46912721650334077,2.549039616865207,0.5178864074577916,0.5194783680061584
36,10,1151,0.47653337165761195,2.549039616865207,0.5182720097333828,0.5195094658175304
37,10,1171,0.48633946737191086,2.5490679583967557,0.5190157298481155,0.5199735760799142
38,10,1178,0.4983307716495099,2.644169029687939,0.5192820627006355,0.5211167471596017
39,10,1189,0.5082913519992323,2.644169029687939,0.5194993921739464,0.5215158823537888
40,10,1194,0.5137296302300108,2.644169029687939,0.5192057286251149,0.5224503737425964
41,10,1205,0.5274046907751896,2.6864048459449528,0.5205067042312981,0.5225147894926698
42,10,1203,0.5366216530782993,2.6864048459449528,0.5210852291991575,0.5236064165224279
43,10,1209,0.5408190591123689,2.6864048459449528,0.5211124755369672,0.5238282342645741
44,10,1209,0.5570183397766237,2.6864048459449528,0.5213293533816976,0.5238569058367198
45,10,1208,0.5702034012000976,2.6864048459449528,0.5223742085892868,0.5239753048058049
46,10,1217,0.5746107375169215,2.6864048459449528,0.5235002344178239,0.5238490776001647
47,10,1226,0.5836681363058489,2.6864048459449528,0.5237571183299004,0.5246843700756841
48,10,1236,0.5979146681136333,2.6864048459449528,0.5247711591147087,0.524870574391129
49,10,1239,0.6191324526124393,2.6864048459449528,0.5249103639743242,0.5252752262782812
50,10,1244,0.629740093498651,2.7042217361403518,0.5254642541724263,0.5254039487656923
51,10,1256,0.6391242606558907,2.7042217361403518,0.526051995837084,0.5258586607217215
52,10,1263,0.6483669546554645,2.7042217361403518,0.5264679570077454,0.5264831439556259
53,10,1266,0.6564555788582406,2.729854144653695,0.5266414731750793,0.5272125394383715
54,10,1277,0.6651078157942927,2.729854144653695,0.5267542340553873,0.5278320557309117
55,10,1283,0.6817298590057781,2.729854144653695,0.5273703926826643,0.5279025135562343
56,10,1291,0.6985095187904453,2.729854144653695,0.5274851443672337,0.5278512250166785
57,10,1298,0.7152194810982723,2.729854144653695,0.5276967418447102,0.5284117188357647
58,10,1306,0.7271806445983776,2.729854144653695,0.528050449007394,0.528671091895151
59,10,1319,0.7331723678932149,2.729854144653695,0.5286261422096215,0.529474783426489
60,10,1310,0.7516400116276862,2.751083309934664,0.529016918324021,0.5300777035653035
61,10,1318,0.7556236050185116,2.751083309934664,0.5293683773627164,0.5307716814277595
62,10,1318,0.7710751820483306,2.751083309934664,0.5300025835453093,0.5313115452669459
63,10,1322,0.7854659360189473,2.751083309934664,0.5307091115796099,0.5322335012364628
64,10,1329,0.7954094655500232,2.751083309934664,0.5314152589145473,0.532886188184146
65,10,1329,0.8110255537814745,2.751083309934664,0.5314544654534475,0.5337934936655806
66,10,1339,0.8187241583522479,2.751083309934664,0.5322453772922573,0.5343496949685328
67,10,1350,0.8329534969320113,2.751083309934664,0.5331493652856498,0.5347848140835433
68,10,1359,0.8430659470522055,2.751083309934664,0.533561606300098,0.5356492047855667
69,10,1369,0.8550576031681215,2.751083309934664,0.5339227835616858,0.5358039075814578
70,10,1374,0.869215067469618,2.751083309934664,0.5340907792220309,0.5365299386806767
71,10,1379,0.8858134165301932,2.751083309934664,0.534147351813517,0.5368935602577075
72,10,1388,0.8934843364358706,2.751083309934664,0.5352150663087822,0.5373828523277433
73,10,1401,0.9043779381697407,2.751083309934664,0.5358014497857353,0.5382034393919989
74,10,1410,0.9262615980999055,2.751083309934664,0.5357287013846076,0.5380380127465993
75,10,1408,0.9419298354915023,2.751083309934664,0.5363789751039159,0.5386156167804843
76,10,1424,0.958289827245566,2.751083309934664,0.5368931907852641,0.5389072668511844
77,10,1425,0.9692478733469769,2.751083309934664,0.5377413006258779,0.5392200074156257
78,10,1425,0.9921281929269725,2.751083309934664,0.5376708739705522,0.5400099596590733
79,10,1434,0.9990777878073223,2.751083309934664,0.5386851202341826,0.5404779788637034
80,10,1439,1.0127367522805657,2.751083309934664,0.5390585887933375,0.5407647504165658
81,10,1437,1.0318861091217264,2.751083309934664,0.5390478947738495,0.5407747887332887
82,10,1438,1.0517991034645138,2.751083309934664,0.5396781578740353,0.5407000286630684
83,10,1443,1.0703109417983125,2.751083309934664,0.5404861049164865,0.5415533957633021
84,10,1455,1.0919389374141595,2.751083309934664,0.5411110466230947,0.5417779531950464
85,10,1458,1.1055153492678034,2.751083309934664,0.5414978511689257,0.5423102909833969
86,10,1462,1.1275815003748777,2.751083309934664,0.5407072068308029,0.5431481740834463
87,10,1463,1.1475264982206776,2.751083309934664,0.5410454671102628,0.5435176282117119
88,10,1474,1.1600757162233957,2.751083309934664,0.5416631006650527,0.5436680577689332
89,10,1476,1.1769239024937221,2.751083309934664,0.5421407162458465,0.5438614987715396
90,10,1485,1.1923097508095553,2.751083309934664,0.5419642574617612,0.544257014715973
91,10,1497,1.20298560299816,2.751083309934664,0.5425081804378433,0.544987178795372
92,10,1506,1.2179312861317846,2.751083309934664,0.543004648066874,0.5455907852238869
93,10,1522,1.2338192601561702,2.751083309934664,0.5433536817320765,0.5452360420618234
94,10,1522,1.2596203439518592,2.751083309934664,0.5433208395847973,0.5446728650455743
95,10,1543,1.2693221990577768,2.751083309934664,0.5434851535621112,0.545024737986318
96,10,1550,1.287750439325288,2.751083309934664,0.5435194059815591,0.5448673606700825
97,10,1557,1.306710209493421,2.751083309934664,0.5441916183386065,0.5448697727418368
98,10,1561,1.3175776932815935,2.751083309934664,0.5456079209500827,0.5443372828576916
99,10,1561,1.340473453105455,2.751083309934664,0.545838979708426,0.5449868024646521
100,10,1566,1.3592524633297898,2.751083309934664,0.5461234066256386,0.5451477484780402
101,10,1575,1.372291959346312,2.751083309934664,0.546701030948858,0.546129752557569
102,10,1585,1.3916333828187548,2.751083309934664,0.5472788107070474,0.5464394913024426
103,10,1609,1.395530290882482,3.929003236301997,0.5478024474684993,0.5474749277116038
104,10,1616,1.4068862935494402,4.429003236301996,0.5483534898852448,0.5481249555495017
105,10,1617,1.4321949712128341,4.929003236301996,0.5477940108136871,0.5487679296359487
106,10,1638,1.4368326272868317,5.429003236301996,0.5486930724942528,0.5494440354794444
107,10,1644,1.4523196161618293,6.306980186842298,0.5495023457680117,0.5492583746437157
108,10,1652,1.4603027643911568,6.806980186842298,0.5505898967785243,0.5495643923447406
109,10,1649,1.4737592654429976,7.306980186842298,0.5510209926933609,0.5495063604574654
110,10,1667,1.4795155083046843,7.806980186842298,0.5509522753112331,0.5502626934105898
111,10,1677,1.4981651451792881,8.3069801868423,0.5504016071591027,0.5501738179584563
112,10,1675,1.5123525726542124,8.8069801868423,0.5513786530194931,0.5517349468707923
113,10,1684,1.5211080404281647,9.3069801868423,0.5526542534868251,0.5522693700810726
114,10,1688,1.537717359391348,9.8069801868423,0.5525533995579666,0.5524695095963442
115,10,1695,1.5581582383817512,10.3069801868423,0.5531583853708456,0.5530703138031566
116,10,1706,1.581594336915612,10.8069801868423,0.5528949725513748,0.5536278647875115
117,10,1714,1.5922372240622347,11.3069801868423,0.552975547710808,0.5544822961470093
118,10,1714,1.6033598110939251,11.8069801868423,0.5535520376623339,0.5549067788097588
119,10,1712,1.6234922644439702,12.3069801868423,0.5536115455154096,0.5553145547466202
120,10,1720,1.6386861890562272,12.8069801868423,0.5540421550402141,0.5561035655325367
121,10,1729,1.6534120692650283,13.3069801868423,0.554869456704904,0.5563689511792995
122,10,1743,1.6602777283171524,13.8069801868423,0.554864413033091,0.5572401768954428
123,10,1743,1.672848198798862,14.3069801868423,0.5553341365258719,0.5571101463978625
124,10,1735,1.6955266111672902,14.8069801868423,0.5548926586145392,0.5566986548053129
125,10,1744,1.7073329886329585,15.3069801868423,0.5552315230177484,0.5569634738305964
