Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer
0,10,1000,0,0,0.5,0.5
1,10,997,0.04396731800521393,0.6894853523852679,0.5005933500415692,0.5002407144992058
2,10,998,0.0718985146394899,1.030182218126272,0.5007882133074603,0.5009556559109833
3,10,1007,0.09192250701330534,1.1907339102915853,0.5011808631302953,0.5019085655897545
4,10,1016,0.11768097455711032,1.286413131497329,0.5020350278982881,0.5026796789219601
5,10,1014,0.1390177944508461,1.393158517769092,0.5025838241737288,0.5034157885360051
6,10,1010,0.15033654461605037,1.393158517769092,0.5029229939845432,0.5042107477104375
7,10,1000,0.16698273112658085,1.3958987162879697,0.5032228920061026,0.5049326511138535
8,10,1006,0.18038056574315117,1.436980803246829,0.5040870481227373,0.5050959301572363
9,10,1019,0.1862214698105309,1.5833873199332018,0.5051815782239084,0.5056474426734296
10,10,1029,0.202194901389408,1.6866746821618392,0.5061050173895776,0.5063114243698688
11,10,1034,0.22053087105687158,1.6866746821618392,0.5062091783602334,0.5069845720143435
12,10,1034,0.2341089366375481,1.881469959948002,0.5068552716089781,0.5073798027775418
13,10,1035,0.24566559110730962,1.9688398896828372,0.50757994089866,0.5085200446819512
14,10,1040,0.2619692101929735,2.020556127995285,0.5083821928721346,0.5089952520809058
15,10,1043,0.26960711377181246,2.1153854626031188,0.508907879415886,0.5098652924250119
16,10,1044,0.276213946082001,2.1153854626031188,0.509552937916161,0.5102488505904758
17,10,1049,0.28138603081996993,2.1153854626031188,0.509831877633031,0.510482169424538
18,10,1054,0.28707624605668547,2.1153854626031188,0.5107593860998427,0.5106491180418556
19,10,1056,0.2895336034345445,2.1153854626031188,0.5114127962514046,0.5114214529401471
20,10,1065,0.2938848510962503,2.1153854626031188,0.5122720383102181,0.512129232345409
21,10,1073,0.30457054812661954,2.1153854626031188,0.5123876140882897,0.5127563333237696
22,10,1075,0.31342461292523205,2.1153854626031188,0.5124985979563921,0.5134117020074959
23,10,1078,0.3200797656997776,2.1153854626031188,0.5135189943815159,0.5145424510476981
24,10,1083,0.3333748619790173,2.1153854626031188,0.5137436874897419,0.5145177044300366
25,10,1091,0.33892054031449115,2.1685554986913744,0.5143378792247535,0.5152098595156336
26,10,1094,0.3451345977089656,2.1685554986913744,0.514599767206201,0.515329782742701
27,10,1094,0.35357063500262415,2.1685554986913744,0.5151923464183245,0.5158722508634972
28,10,1099,0.358776848214147,2.284099416379585,0.5155397929273057,0.5165097181895029
29,10,1110,0.3578856813530792,2.284099416379585,0.5161070877032424,0.5171665934570334
30,10,1123,0.3597241575589426,2.361466492760079,0.5166127704963663,0.5178807854954369
31,10,1131,0.36609830979367614,2.361466492760079,0.5168296179821381,0.5181920399709468
32,10,1134,0.37528736009193603,2.361466492760079,0.5177095386363556,0.5187889491793012
33,10,1142,0.37910522662289525,2.361466492760079,0.5189352253148041,0.5194876020355821
34,10,1145,0.3869740247779509,2.361466492760079,0.5198313165752944,0.5201039596283007
35,10,1154,0.38944277536266325,2.361466492760079,0.5207362972881135,0.5207332385175076
36,10,1159,0.40217427750215756,2.4978680375967297,0.520929093901741,0.5208981541924615
37,10,1168,0.4057117768092958,2.4978680375967297,0.5213217625138238,0.5215088539482918
38,10,1164,0.405984911055208,2.4978680375967297,0.5219233989887971,0.5218658648369596
39,10,1175,0.41256826423360665,2.4978680375967297,0.5226924443407267,0.5214198147891655
40,10,1181,0.41098755657112174,2.4978680375967297,0.5235026219794853,0.5222122986119804
41,10,1189,0.4172029901209385,2.611613881111957,0.5241064017088823,0.5222543141489611
42,10,1185,0.4223093559805817,2.611613881111957,0.5237134133262189,0.5224563100373977
43,10,1199,0.4229749849683596,2.611613881111957,0.5242765309430253,0.5231386334925073
44,10,1201,0.4309872031436287,2.611613881111957,0.5244648455230457,0.5241251433799723
