Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer
0,10,1000,0,0,0.5,0.5
1,10,1012,0.04252713957152441,0.6955776235579733,0.5011773303219915,0.5011658202429079
2,10,1019,0.07313435404969973,1.0616057250971158,0.5014436136725114,0.5019799648172758
3,10,1027,0.10278369905657873,1.1819637372374436,0.5017693403840644,0.5022528642160804
4,10,1034,0.12958316877150458,1.2270787446236147,0.5023193573095808,0.5026380524988674
5,10,1040,0.1507637134654019,1.4553264034014326,0.5034304793983732,0.5036100227581428
6,10,1046,0.17089130696970306,1.4553264034014326,0.5042786441523666,0.5043272784760686
7,10,1044,0.1953826389702717,1.6048484093504773,0.5044117794718253,0.504617004091146
8,10,1046,0.22174871190789994,1.616274865117566,0.5044851794220848,0.5049078228320951
9,10,1053,0.24511966976898752,1.791006472281865,0.5050450983392251,0.5056290157810228
10,10,1053,0.27190067793430817,1.791006472281865,0.5052355390833346,0.5060441588572869
11,10,1054,0.3060901199287065,1.791006472281865,0.5054006289196497,0.506443747080791
12,10,1064,0.3377832069509977,1.791006472281865,0.5061209969142423,0.5078716656676567
13,10,1067,0.3792076504663108,1.791006472281865,0.506979431176989,0.5094964393837287
14,10,1071,0.4137867226000349,1.791006472281865,0.5072835347974695,0.5100514435995656
15,10,1078,0.4502041172928492,1.791006472281865,0.5079074128499491,0.510488955281694
16,10,1082,0.4910289816990585,1.791006472281865,0.5081100813792696,0.5109283467652517
17,10,1078,0.5370288596082797,1.791006472281865,0.5084052857528799,0.5119658513321708
18,10,1085,0.5797315818375651,1.791006472281865,0.5087257178730741,0.512404013258027
19,10,1086,0.6210270780474426,1.791006472281865,0.5091726497133033,0.5135871431341523
20,10,1089,0.671165654342099,1.791006472281865,0.509927788581989,0.5141435733738587
21,10,1093,0.7235696879438965,1.791006472281865,0.5101688064990825,0.5144538267210927
22,10,1088,0.7777541910404357,1.791006472281865,0.511018998271349,0.5144306461263557
23,10,1096,0.8335920682641905,1.791006472281865,0.5117346189291021,0.5143895402086163
24,10,1097,0.8954901119953564,1.791006472281865,0.5123278818741304,0.5149298195717158
25,10,1101,0.9466203512063778,1.791006472281865,0.5123834259004046,0.515729397763101
26,10,1106,0.999981286069257,1.791006472281865,0.513542304007328,0.5166313842876425
27,10,1109,1.0616684012362918,1.791006472281865,0.5135618670162659,0.5174556177887831
28,10,1117,1.1253464418310948,1.791006472281865,0.5142441358321396,0.5185186721109335
29,10,1124,1.1964393356809395,1.791006472281865,0.5147985942218779,0.5188873518124766
30,10,1129,1.2569480996006916,1.791006472281865,0.5153702977900355,0.5193789184523785
31,10,1137,1.3208822827832942,1.791006472281865,0.5165952379304034,0.5197245221212438
32,10,1137,1.3990727066774515,1.791006472281865,0.5170015956955079,0.5194814368680435
33,10,1148,1.4715937155513303,1.657419057520656,0.5180937075565344,0.5202948112681686
34,10,1159,1.5333589375827774,1.657419057520656,0.5187643751381295,0.521423455095719
35,10,1158,1.6181607766039174,1.657419057520656,0.5190567778802526,0.5216538834007183
36,10,1157,1.7115126628527733,1.657419057520656,0.5192322872092902,0.5224549024914016
37,10,1161,1.7898240158584287,1.657419057520656,0.5195681141303248,0.5229053723580822
38,10,1171,1.8694911989907392,1.657419057520656,0.5206392525121918,0.5227548665834952
39,10,1178,1.9426048961115476,1.657419057520656,0.521432770774765,0.5226391859647269
40,10,1189,2.0284700979862573,1.657419057520656,0.5219477489424114,0.5231613017799074
41,10,1191,2.1195155708595834,1.657419057520656,0.5221964193918992,0.5236546989328847
42,10,1196,2.222560739752571,1.657419057520656,0.5226981299309499,0.5238261648755229
43,10,1200,2.3130850443625297,1.657419057520656,0.5224725752634005,0.5245060174807558
44,10,1207,2.4057777203215975,1.657419057520656,0.5227519889759564,0.5248211748604131
45,10,1215,2.4975642657191264,1.657419057520656,0.5229774040427846,0.5253803935997141
46,10,1220,2.6093848517699185,1.657419057520656,0.5228337338957079,0.5254743296911719
47,10,1233,2.7011147342900417,1.657419057520656,0.5235759640917846,0.5258853238799818
48,10,1235,2.7947859388984844,1.657419057520656,0.5238918116245477,0.5261601881326281
49,10,1246,2.8862052449667606,1.657419057520656,0.5244244661961315,0.5268117293026187
50,10,1253,2.9944070555340287,1.657419057520656,0.5252320077782966,0.5272877898046664
51,10,1254,3.1005255792721007,1.657419057520656,0.5254036653359084,0.5277395918016636
52,10,1264,3.2037518612769653,1.657419057520656,0.5258384184939656,0.5279483282829076
53,10,1265,3.30129097686905,1.657419057520656,0.5265892569522526,0.5279738225003664
54,10,1267,3.417191376407422,1.657419057520656,0.5261088963565814,0.5282532520226175
55,10,1273,3.5288270835342104,1.657419057520656,0.526781621762859,0.5289140477559637
56,10,1276,3.6372699623545537,1.657419057520656,0.5270766830148028,0.5289591550353379
57,10,1279,3.7410327981425353,1.657419057520656,0.5275953275629803,0.5291259908251315
58,10,1293,3.8231820679382778,1.657419057520656,0.5284354802861995,0.5292620015424149
59,10,1293,3.9361754911881333,1.657419057520656,0.5290254812272478,0.5294725518588784
60,10,1298,4.054144577457434,1.657419057520656,0.5291576677620186,0.5291582461078473
61,10,1302,4.162124382248691,1.657419057520656,0.529817311074851,0.529495614302725
62,10,1319,4.245302432186248,1.657419057520656,0.5299361658060973,0.5300801190814456
63,10,1330,4.339355285929976,1.657419057520656,0.5297887875826495,0.5306910003248698
64,10,1336,4.464524520118561,1.657419057520656,0.5301391839369993,0.5314104213017311
65,10,1346,4.551522972702539,1.657419057520656,0.5304984478284703,0.5315322536044507
66,10,1362,4.643529171546608,1.657419057520656,0.5313161752954579,0.5323038619869447
67,10,1354,4.778988933928419,1.657419057520656,0.5315237584246884,0.5331608250448514
68,10,1363,4.874812526674463,1.657419057520656,0.5322779499890314,0.5340839814712854
69,10,1374,4.979375509248774,1.657419057520656,0.532286577851536,0.5347973276261803
70,10,1381,5.102434488599594,1.657419057520656,0.5324973357300715,0.535060646263068
71,10,1390,5.217982004910999,1.657419057520656,0.5328618129482018,0.5361210228847094
72,10,1390,5.330605598957406,1.657419057520656,0.5333077104851225,0.5370163482167549
73,10,1396,5.463321481472722,1.657419057520656,0.5335846414252842,0.5377952260139949
74,10,1409,5.578772217947369,1.657419057520656,0.5337097700782488,0.5388520079389856
75,10,1408,5.723027100855875,1.657419057520656,0.5339680944906215,0.5387001647928714
76,10,1404,5.869978788832457,1.657419057520656,0.5342968671635245,0.5387985651363769
77,10,1407,5.9875277374624405,1.657419057520656,0.5346581837601484,0.5390082470527684
78,10,1427,6.086788149589005,1.657419057520656,0.5344493238080743,0.5392525710931777
79,10,1433,6.231161978488352,1.657419057520656,0.5342486448542513,0.538995761302262
80,10,1441,6.331508871836428,1.657419057520656,0.5345244947339044,0.5396370206218128
81,10,1452,6.43733798898174,1.657419057520656,0.5349730417487829,0.5399348714148029
82,10,1457,6.56361158961811,1.657419057520656,0.5351144915021447,0.5396960715856483
83,10,1471,6.685615135441583,1.657419057520656,0.5353763565239303,0.5393043808477652
84,10,1479,6.803667738036563,1.657419057520656,0.5366550086824731,0.5396897324018897
85,10,1490,6.928149832349642,1.657419057520656,0.5369145647832062,0.5407480852575666
86,10,1501,7.032168790301403,1.657419057520656,0.5374222628922547,0.5404241756256527
87,10,1505,7.158701407371386,1.657419057520656,0.5382016579552633,0.5400159067976602
88,10,1514,7.270385370405185,1.657419057520656,0.5388159250967777,0.5402901173419148
89,10,1515,7.400361522992045,1.657419057520656,0.5397744484955671,0.5402324490265462
90,10,1516,7.530600238379786,1.657419057520656,0.5397688135938828,0.5400159347199076
91,10,1521,7.626722633674106,1.657419057520656,0.5411795313760536,0.5400056994215068
92,10,1534,7.7438189485796105,1.657419057520656,0.5416153427004794,0.5403354735790686
93,10,1549,7.859876479343714,1.657419057520656,0.5416709609068542,0.5407488848317924
94,10,1551,8.020544846957119,1.657419057520656,0.5419158976942084,0.5409835572195951
95,10,1562,8.129383609988285,1.657419057520656,0.5424775817530394,0.5410453380667783
96,10,1569,8.233786142474433,1.657419057520656,0.5434229699214427,0.5417440642230715
97,10,1570,8.38478613164982,1.657419057520656,0.5438655616473601,0.5413870641611901
98,10,1571,8.55747966294138,1.657419057520656,0.5440093227769435,0.5414297267101978
99,10,1579,8.688443354188166,1.657419057520656,0.5441494534508734,0.5418830548888438
100,10,1587,8.811621644243427,1.657419057520656,0.5450411003798232,0.5424914484808305
101,10,1592,8.948351072287794,1.657419057520656,0.5454607082445893,0.5429853528887993
102,10,1602,9.049904251496498,1.657419057520656,0.5454481902895785,0.5434078156339884
103,10,1612,9.178583333799505,1.657419057520656,0.5451626450326215,0.5438515624807054
104,10,1623,9.315442531207857,1.657419057520656,0.5453877088066343,0.5444415606895818
105,10,1644,9.379456536482547,1.657419057520656,0.5461715756331633,0.5452198731038541
106,10,1657,9.499475840474075,1.657419057520656,0.5461641629759533,0.5458043897940027
107,10,1668,9.622653906273468,1.657419057520656,0.5458590082164424,0.5466506731345573
108,10,1673,9.713170537903967,1.657419057520656,0.5462270061349483,0.5480759818384188
109,10,1682,9.80076434686657,1.657419057520656,0.5464070095631741,0.5484917256452156
110,10,1682,9.965261233465197,1.657419057520656,0.5468212323422237,0.5482786017518771
111,10,1685,10.087399182382693,1.544264969103116,0.5473234110762498,0.5486621279353574
112,10,1705,10.15929022246053,1.544264969103116,0.5474346838882336,0.5498913099508027
113,10,1715,10.23127456935966,1.544264969103116,0.5475813533748098,0.5498340995552564
114,10,1720,10.366154535276207,1.544264969103116,0.5477393814969477,0.5503991997560579
115,10,1733,10.475099921728011,1.544264969103116,0.5475844121980065,0.5514029105779302
116,10,1743,10.572277727541328,1.544264969103116,0.5479053718342702,0.5515411298983718
117,10,1745,10.73509539195602,1.544264969103116,0.5486226005666164,0.5521484956436534
118,10,1747,10.877817158096764,1.544264969103116,0.5492230416348114,0.5524751875115304
119,10,1744,11.000822246344907,1.544264969103116,0.5495558466521087,0.5517010862598573
120,10,1754,11.11889470557163,1.544264969103116,0.5502604532364516,0.5519201456626389
121,10,1755,11.251725034463908,1.544264969103116,0.5503651848314729,0.5518490034475646
122,10,1757,11.402660482514518,1.544264969103116,0.5506074380116137,0.551714826122325
123,10,1762,11.561065844318973,1.544264969103116,0.5502711901719956,0.5513981293257385
124,10,1765,11.666981514879549,1.544264969103116,0.550587869266079,0.5511409801318646
125,10,1768,11.723767804057497,1.544264969103116,0.5510128930689493,0.5511652211359876
126,10,1783,11.730670822308143,1.544264969103116,0.551546426261295,0.5513492021836468
127,10,1783,11.88030654313515,1.544264969103116,0.551928784577915,0.551509220462408
128,10,1787,12.027642576244943,1.544264969103116,0.5524155443223236,0.5515844088667107
129,10,1795,12.164605191419486,1.544264969103116,0.5529616258514727,0.5516960678508449
130,10,1806,12.263057197229069,1.544264969103116,0.5533131555985301,0.5516675835307516
131,10,1818,12.395923870988959,1.544264969103116,0.5532318874535188,0.5519960272076356
132,10,1823,12.45770544153669,1.544264969103116,0.552945966955272,0.5515619146156794
133,10,1824,12.60831437019333,1.544264969103116,0.5531300509353583,0.5524007020317763
134,10,1830,12.762535092549523,1.544264969103116,0.5534818635115173,0.5525776522486214
135,10,1837,12.761976827979069,1.544264969103116,0.5537955457082109,0.5528089409738292
136,10,1843,12.899804120718514,1.544264969103116,0.5537854134742567,0.5526165129898243
137,10,1847,13.015556070412979,1.544264969103116,0.553875902939522,0.5524303759273056
138,10,1862,13.06896861559676,1.544264969103116,0.5537134763678218,0.5534839775674419
139,10,1861,13.195066921232481,1.544264969103116,0.5535969154304001,0.5531690222427281
140,10,1875,13.324682500880296,1.544264969103116,0.5539502069196166,0.5531166555410469
141,10,1882,13.410947140162051,1.544264969103116,0.5540316831866089,0.5534490182407377
142,10,1890,13.522950615297011,1.544264969103116,0.5540847059519931,0.5536864587350001
143,10,1906,13.605710944510927,1.544264969103116,0.5544174295342092,0.5536423408310621
144,10,1925,13.668624501165013,1.544264969103116,0.5548566102310807,0.5539597747597493
145,10,1926,13.779129332349655,1.544264969103116,0.5549950346822222,0.5539377938735273
146,10,1947,13.771953238816405,1.544264969103116,0.555204572386818,0.5544205910088281
147,10,1958,13.897488453912382,1.544264969103116,0.5552371037861021,0.5547395678392011
148,10,1970,13.965472876615962,1.544264969103116,0.5555232336771236,0.5550255085838411
149,10,1976,14.046018239506424,1.544264969103116,0.5552068979938529,0.5556638720659642
150,10,1979,14.191201204882526,1.544264969103116,0.5552943961823578,0.5556133557847244
151,10,1991,14.295610409567681,1.544264969103116,0.5559102660687832,0.5559692308800712
152,10,2000,14.358632787081444,1.544264969103116,0.5562606513146597,0.5558310607701517
153,10,2002,14.394640647548659,1.544264969103116,0.5565748372086102,0.5559682095249091
154,10,2023,14.423445911046235,1.544264969103116,0.5571194611146553,0.5561660472278335
155,10,2040,14.422105028767467,1.544264969103116,0.5573281394252679,0.5569215605926963
156,10,2058,14.47864014784724,1.544264969103116,0.5570787979267376,0.5572009992988244
157,10,2076,14.54361498321904,1.544264969103116,0.5576540168446693,0.5574299388731113
158,10,2095,14.592045399844725,1.544264969103116,0.5584407337578693,0.5581726132358227
159,10,2097,14.709404263869422,1.544264969103116,0.5583841846312387,0.5576477573122328
160,10,2102,14.80742105833848,1.544264969103116,0.5586716911458267,0.5576478281591116
161,10,2102,14.924024591284091,1.544264969103116,0.5586000207206574,0.557607294894573
162,10,2119,14.972345276269525,1.544264969103116,0.5584400856875023,0.5576790344188428
163,10,2137,14.971649699639745,1.544264969103116,0.5582262169480516,0.5578833242446248
164,10,2146,15.067895747317015,1.544264969103116,0.5585281261363444,0.5576048988051785
165,10,2160,15.161906062144052,1.544264969103116,0.5582383778746977,0.5576850808716609
166,10,2171,15.20466866499817,1.544264969103116,0.5584843040062166,0.5579373536206566
