Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer,Egalitarianism
0,10,1000,0,0,0,0,NaN
1,10,1000,0.014152362084821254,0,0.0005442773274253602,0.0003445194814643853,1.4664592212678695
2,10,1000,0.016487462891143858,0.5929717377968616,0.0005465369122601104,0.0008386246277868091,1.4525240121431933
3,10,1010,0.0183203982273521,1.265335664424087,0.0006471475323517927,0.0009735334829982251,1.4331924302963077
4,10,1021,0.01840503687107666,1.7264604394872727,0.0010750794738290368,0.0013139884862509235,1.387628597198187
5,10,1027,0.018767395997327026,2.200211902739955,0.0017051305075471007,0.0018633253478781003,1.3307176409998882
6,10,1026,0.020018716716479704,2.873968233763085,0.002113889584057306,0.0027343842048602337,1.2934076052923646
7,10,1036,0.01957483994855639,3.4591420274816977,0.002679803097053843,0.0027697963418064782,1.2329019338611211
8,10,1042,0.01980689967726269,4.041347299013617,0.002820527850072178,0.0033237627695091496,1.1934917796656257
9,10,1042,0.02100007234387276,4.210004084272291,0.00367056280677003,0.003909842608557581,1.1883370444998946
10,10,1046,0.021127437205439987,4.797727954828265,0.003990680993079237,0.0036565264396565987,1.1602123216865403
11,10,1054,0.0211424489650314,5.190057203757423,0.004587518492509544,0.0038826838785750396,1.142255538825028
12,10,1058,0.01974885421489773,5.731185663537059,0.005058988701643284,0.004467380676115,1.1131821680513951
13,10,1052,0.020504037549803407,6.320777088615392,0.005198107168796989,0.0048023238722905825,1.1103391297243221
14,10,1056,0.021367929831964196,6.820175671921413,0.00624259225897242,0.005118463401913136,1.1056319610154384
15,10,1058,0.021407889296926056,7.391435038221978,0.0070367580109637114,0.005423593963282719,1.1037430965530604
16,10,1071,0.020437932691734873,7.9364749383923,0.008039850483645387,0.005532860263852252,1.0923030317410212
17,10,1081,0.02023512293258857,8.492186415310051,0.008822204484655972,0.0057342736487303,1.089632117761408
18,10,1081,0.022118723072718838,9.092896494266743,0.009989621782844068,0.0060863187394511855,1.0959141128833487
19,10,1083,0.021116493770496115,9.537891493086947,0.01076382158277817,0.006802678349503896,1.0920144872124318
20,10,1071,0.022945439487384416,10.100772834935485,0.011214069225690678,0.007161266139728504,1.0982247361250044
21,10,1073,0.023787123446133325,10.742272550969119,0.011891681729217275,0.007499887822475749,1.1009231782156352
22,10,1084,0.023473481730673464,11.068222507531297,0.012910124322971043,0.00839682931604239,1.0964711950749322
23,10,1090,0.02453585453093129,11.605118398934689,0.013460386987124947,0.008952075639007665,1.1002369115211565
24,10,1085,0.023060383809579747,12.185619654347247,0.013908973631333027,0.009310561103378492,1.0963761714865168
25,10,1093,0.0224904323594902,12.749110988655618,0.015131951655222423,0.009927439487255146,1.0941660677581666
26,10,1099,0.02521499482613826,13.23262719861163,0.015718965168499202,0.010568742852440161,1.1020173120756007
27,10,1099,0.025458455758881605,13.796841635505977,0.016498852192713902,0.01065814956105617,1.1046811056102084
28,10,1106,0.025343089356617422,14.268039851142651,0.017583663185659907,0.011298205061291719,1.1037681031046547
29,10,1111,0.025741683257313908,14.825364618344368,0.018544594555040102,0.011976309000076804,1.1067449896461103
30,10,1107,0.026670279275374888,15.331821981911702,0.01904723217534706,0.012107841728845666,1.1095511549700598
31,10,1112,0.026667496798680895,15.822668107945292,0.019495301162601085,0.01233719698275847,1.1121722821120912
32,10,1111,0.027198053254640992,16.242891407198123,0.019993916385785678,0.012166885014650176,1.1126715431811993
33,10,1121,0.02732894525080169,16.979457042226414,0.0210669296897035,0.012356709935386026,1.112959349828983
34,10,1129,0.02615562944090859,17.452864887738727,0.022254398661895675,0.012531231435601017,1.1117862172661301
35,10,1137,0.02776455177829885,17.91986358808818,0.023036793791662145,0.013198877366542183,1.1153135732044683
36,10,1135,0.028233970456216922,18.600271412647917,0.023519184915617147,0.013609608465581378,1.1190442888979752
37,10,1145,0.02746863336562888,19.09339362991234,0.023976381662087518,0.013756496152679917,1.118764287868144
38,10,1150,0.028747515441059822,19.4880643929254,0.025247954092368286,0.01408265508111942,1.120046297297149
