Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer,Egalitarianism
0,10,1000,0,0,0,0,NaN
1,10,1001,0.017187268334841938,0,0.00019088093603134997,0,1.2366328541222615
2,10,1001,0.02419491948672122,0.5538760743130273,0.00028150578906207207,0.0002401006595829015,1.2787277181765093
3,10,1003,0.026770094589028702,1.2011576301260258,0.0007265771405311326,0.00023969401089037694,1.2863665106863915
4,10,998,0.027973423441787226,1.8178843875729216,0.0012265631796878028,0.0004172521524942704,1.2365334639095726
5,10,995,0.0274489399497721,2.225884457166424,0.0017636496119594306,0.0005281868889993563,1.190376518041664
6,10,1000,0.028920824777106297,2.5980277801232403,0.0021963962620926867,0.0010002380049586581,1.178107708553492
7,10,996,0.028965341905393776,2.8339561433434914,0.0026266261547152068,0.001133356563449535,1.1552570658603096
8,10,994,0.02819279290850322,3.317497899390503,0.0026151618188955924,0.001612108322608589,1.1381642479213663
9,10,989,0.030227037033581962,3.711851747807988,0.00352695909232889,0.0020295977540853967,1.145736737464222
10,10,995,0.02922185833986739,4.422531710835702,0.004346804169081304,0.002004284340964119,1.1259394681898174
11,10,993,0.028295005683295914,4.973395001460224,0.00470444387362569,0.002189905744864224,1.1193202531552966
12,10,991,0.028585347633353225,5.378305355016231,0.004971522426140478,0.0022762346530418405,1.1212152539734122
13,10,985,0.030323148464570338,6.005214015249354,0.005277102493591436,0.0024316518664573884,1.119411845439813
14,10,982,0.03340933985470672,6.449930802136909,0.005489515100221764,0.002857341603976336,1.128268197224498
15,10,984,0.03461453070180302,6.835068792081041,0.005655123117216818,0.003006664827454491,1.1260713799411743
16,10,983,0.034321906947459666,7.509923163706,0.005674809213537823,0.0031210571326786398,1.1212353222407403
17,10,983,0.03626183772555088,7.632992306569588,0.005713894206432243,0.0034410697458309254,1.1257599520146404
18,10,984,0.03618644109400841,7.723275820716347,0.005685482759314635,0.003879215051855657,1.1204134548202802
19,10,985,0.03608092968077574,8.136283963491376,0.005767504817610015,0.004145365038644247,1.1798954474565169
20,10,981,0.03696136326860637,8.718024246793899,0.0060342574632811525,0.004611125414514793,1.1797358219714076
21,10,984,0.03803293435749818,8.718024246793899,0.0062220414940005065,0.004931605908159958,1.1821029592179735
22,10,995,0.03840829254905266,9.085866768293338,0.006447752421026384,0.0048444999079779805,1.1805491719872012
23,10,982,0.03880195543989011,9.440998068528133,0.006919872447564768,0.005280609389987886,1.1784260472692105
24,10,974,0.03922177890250594,10.05785804860591,0.00710014255321062,0.005497323957994767,1.180394555544823
25,10,973,0.04195241973598417,10.645797599159657,0.007147761946367376,0.006106220638803708,1.1902004772448198
26,10,970,0.04181997304837914,11.174287928096868,0.00812755650378695,0.006232987922102395,1.1835769613479652
27,10,969,0.04262627196705461,11.669881129004937,0.008419425794907226,0.006384772297127676,1.1844348851840603
28,10,971,0.04356089406408838,12.283394795137434,0.008928715050050134,0.006217743960798803,1.1879995664058691
29,10,977,0.04508812537498362,12.668288250622073,0.00995614681175174,0.006672986213882759,1.1935995165297935
30,10,983,0.04545260479876263,12.787281666185752,0.010749027465515254,0.007315698488132608,1.1932215935831163
31,10,984,0.046854958759341654,13.154708958317137,0.010901715026385197,0.0075275132847643575,1.1944371316250912
32,10,980,0.04709829269449616,13.839191005029205,0.011094539840257526,0.007679172791752795,1.1993514573276784
33,10,979,0.04750467079097685,13.839191005029205,0.010912176630572548,0.0078164437757726,1.1982060767780722
34,10,983,0.04732128504315638,14.276118737133368,0.011292476645477363,0.008268307756615943,1.1987937952958796
35,10,987,0.04984710048731024,12.612278563665237,0.010629304723282246,0.008078948545983445,1.2065655393026657
36,10,989,0.04958441396614108,13.104881014226097,0.01121000970063401,0.00874021790284958,1.2049662073794567
37,10,984,0.05175657276753028,13.58910407512635,0.011491429449622646,0.008960572102248817,1.2105140222492952
38,10,991,0.052563948529288654,14.271695386205934,0.012268149717305527,0.009056470346819443,1.2123842186836518
39,10,995,0.05359783669714865,14.771444128469742,0.012803330954131725,0.009324546527196081,1.2101496336056843
40,10,995,0.05635432949818684,15.260925526288476,0.01281203360418182,0.009250961278870911,1.2192392841692372
41,10,1001,0.05545807750197829,15.804924558193239,0.013524181842177052,0.009665211075129725,1.2172073156927066
42,10,998,0.05508346026537079,16.168236158716397,0.013466791543064183,0.00942783598778019,1.2119088679319097
43,10,995,0.05575708424452077,16.629442408166188,0.0136101277831473,0.009542910931810143,1.2137396041796509
44,10,1007,0.058334167173215615,17.03847498496084,0.015136485428737394,0.010092125361339672,1.2241840911047792
45,10,1013,0.060139810606371115,17.467834022808592,0.015234184781815046,0.010156479294747663,1.2311870712899484
46,10,1008,0.059980046471237315,17.848996543205583,0.015302321740067595,0.010523543371305738,1.22916948759812
47,10,1007,0.059956933519827095,18.329393427742577,0.01543786414888183,0.010645778035768303,1.2335518423230802
48,10,1013,0.059881636853195586,18.71588010811567,0.016135585147158578,0.01092689031722721,1.232572726022631
49,10,1014,0.061861353827933487,19.061844954470068,0.016406162832971735,0.010976846281484567,1.2312197389823685
50,10,1013,0.06349141618100676,19.437495633336244,0.016735985968376353,0.011382286546140805,1.2432187982921206
51,10,1016,0.06490038112462428,19.648357703240762,0.017139105703941757,0.011411072200886468,1.2492126369415666
52,10,1011,0.06740008734448553,20.127547742751144,0.017791062324850317,0.011951669122007364,1.2538761575505546
53,10,1006,0.06910665290701086,20.60417064719605,0.018178266920770698,0.012290551989173075,1.2578559174241648
54,10,1008,0.07120484228417023,21.08217855442931,0.018021708704278657,0.012023435668287884,1.2650380597392992
55,10,1007,0.07064190784483446,21.42043702177543,0.017891719170652826,0.012336901956416445,1.2673521299623935
56,10,1009,0.07147405034940593,21.758295591471672,0.017567836153075785,0.012807760733559565,1.2640866525727228
57,10,1000,0.06958245999217479,21.91032362642986,0.017633725673474415,0.012731719951376338,1.2537904732472247
58,10,1008,0.07203201351868574,22.011160339788194,0.01795377358455145,0.013405289018544386,1.2606069233090447
59,10,1011,0.07500824903536114,22.071352513882594,0.018804905835678547,0.013658049499324915,1.2645530698996574
60,10,1013,0.0762997512356112,22.229063742343655,0.018992425108001997,0.014128326063359006,1.2776685219834363
61,10,1016,0.077032082498698,22.426956415661195,0.019518955904265202,0.014713535674271755,1.2790677845656284
62,10,1022,0.07749241645427338,22.60853081917682,0.019394843114211004,0.014782139779541025,1.279237042942763
63,10,1019,0.0796821881628641,22.790191881580007,0.020326197992078982,0.015517879504791998,1.2858379765181986
64,10,1016,0.08010306502815853,22.827863872504764,0.02020491528761455,0.01563966719503212,1.2913061729999893
65,10,1014,0.08531745408974413,22.827863872504764,0.020533812210446235,0.015271853329702939,1.3083914168843551
66,10,1004,0.08217670420577117,22.914655471389757,0.020756324344482074,0.015450061831746515,1.3027193641472807
67,10,1008,0.0822816704870551,23.000543708491914,0.02128284710783106,0.015870027712975916,1.297859390730234
68,10,1014,0.08011373751399578,23.000543708491914,0.02141435858581093,0.01626501137107344,1.2920856234011546
69,10,1016,0.08306363686202418,23.01590668652975,0.021363303406715058,0.01625299313741755,1.2992813785731738
70,10,1014,0.0844807667834185,23.017946416359237,0.02172518725244516,0.016306474720658295,1.3058300522183786
