Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer,Egalitarianism
0,10,1000,0,0,0.5,0.5,NaN
1,10,998,0.02984914914045389,0.6885295743953881,0.5018539287934056,0.5039961642092561,1.2625350210613404
2,10,989,0.05500901523454401,1.0753389006284275,0.5013544244847515,0.5051777187638776,1.3583640801280137
3,10,991,0.08369120159897002,1.0877752023652263,0.501384249732738,0.5054254769123837,1.4839691473787497
4,10,984,0.10944405961239863,1.1582037496822841,0.50374452421767,0.5081429224100185,1.583555567577585
5,10,985,0.13394100857628674,1.4767830400153317,0.5048468877072635,0.5063867466665035,1.6673190503701543
6,10,989,0.16657016155605772,1.4767830400153317,0.5087021432784813,0.5115198675455669,1.771719125664037
7,10,988,0.20238964160931952,1.4767830400153317,0.5131608726599219,0.5149929599501746,1.856909714272205
8,10,987,0.2427560620401731,1.4767830400153317,0.517244395402576,0.5193791661610629,1.9823586368128276
9,10,993,0.27882129094594477,1.4767830400153317,0.5196495329535245,0.5229807422788835,2.078441143477514
10,10,994,0.32004644613269917,1.4767830400153317,0.5237738752223839,0.5274136908423069,2.173567622277192
11,10,998,0.3648593186852428,1.4767830400153317,0.5255154615660705,0.5280678497815201,2.2888069324515605
12,10,999,0.4184460026158888,1.4767830400153317,0.5307562408577347,0.5303046836827157,2.440217753056704
13,10,1000,0.46754207624044747,1.4767830400153317,0.5329479001968614,0.5332515672474767,2.567000710062809
14,10,1000,0.5186854335581929,1.4767830400153317,0.5366234336454238,0.53637081368814,2.6337746673519793
15,10,1008,0.5748633707902218,1.4767830400153317,0.5380975821020993,0.5367372921336203,2.7313585948720194
16,10,1013,0.6291082061161053,1.4767830400153317,0.5422160435924959,0.5380604027874437,2.858449139933074
17,10,1016,0.6916134006261909,1.4767830400153317,0.5452284842495265,0.5382189655016503,2.9833946091325636
18,10,1017,0.7512679498651493,1.4767830400153317,0.5491016339522145,0.539428527653571,3.061851634925866
19,10,1015,0.8128873276052669,1.4767830400153317,0.5490942962201475,0.5394355729079509,3.154314058116897
20,10,1022,0.8676390809205368,1.4767830400153317,0.5525903977769133,0.5432053007776284,3.206565086095075
21,10,1027,0.9278019400810871,1.4767830400153317,0.5558850496824002,0.547869616165071,3.2920240670044394
22,10,1024,0.9833350547705704,1.4767830400153317,0.5600741234404015,0.5531608304671832,3.343906059372607
23,10,1021,1.0359990592664894,1.4767830400153317,0.5599876177569035,0.5550433622786277,3.8833548146771197
24,10,1021,1.090335481272371,1.4767830400153317,0.5613858936086041,0.5547986702737409,3.99789245341197
25,10,1027,1.131608937329488,1.5,0.5639916635864689,0.5580003376143544,3.981761670091066
26,10,1027,1.188072135586156,2,0.5674452428365013,0.5615711081618753,4.123409637184795
