Iteration,Settlements,Population,AveResources,MaxLoad,PeerTransfer,SubTransfer,Egalitarianism
0,10,1000,0,0,0.5,0.5,NaN
1,10,1002,0.004212736534568903,0.686848605533243,0.49988798046646954,0.5016251806820351,1.1233438134026485
2,10,1006,0.004899584657818364,1.022683978104876,0.5058636091318125,0.5063408213823024,1.1468342073521918
3,10,1003,0.0051809819632104665,1.4185472450580072,0.5070255472076564,0.5082024252796208,1.1812894457905767
4,10,1014,0.006154598793978891,1.472492927719017,0.5105110362427779,0.5083180734283548,1.2151467831475853
5,10,1013,0.006772475965229796,1.472492927719017,0.5130883960252074,0.5127619566116776,1.2406308052131645
6,10,1013,0.007960282105937933,1.472492927719017,0.5150716556172157,0.5138099938937486,1.2706991463755337
7,10,1010,0.008673191834528101,1.4988390450605797,0.52138158351321,0.5203525236759912,1.2924469874588365
8,10,1007,0.00878225949494216,1.537050086838078,0.5254000171262452,0.5247020149639967,1.3065370469387347
9,10,1010,0.010322601359633459,1.537050086838078,0.527879790669088,0.5284884183587851,1.3239997511000743
10,10,1015,0.011415606359885375,1.6447080848675752,0.5268789820765322,0.5246226047326161,1.3323140426026767
11,10,1020,0.011741736547383306,1.6447080848675752,0.5288024636002756,0.52575863645333,1.3408205034034124
12,10,1018,0.012749402069392545,1.6447080848675752,0.5322792083897601,0.5284633534627743,1.3467733294046242
13,10,1030,0.013698906752793828,1.6447080848675752,0.5334290408868376,0.5305166750703936,1.3463097672887487
14,10,1034,0.015519682709796933,1.6447080848675752,0.5357825685883296,0.5327139191957277,1.3536379381089818
15,10,1041,0.015961649619837204,1.6471846440724853,0.5435106798595453,0.5408979236797575,1.3536349436042447
16,10,1048,0.016665122478125627,1.6471846440724853,0.5490830782664056,0.545734516850486,1.3545232990440736
17,10,1044,0.017371718573152374,1.6471846440724853,0.5499634552232396,0.5444372234310448,1.3546974080954766
18,10,1047,0.018692009136975087,1.6471846440724853,0.5517977481573186,0.544855159114913,1.3596239673121404
19,10,1049,0.019430872543337023,1.6471846440724853,0.553883150985514,0.5459128217438906,1.3560683945010004
20,10,1050,0.020839189207382057,1.6471846440724853,0.555840584055874,0.5477197298323077,1.3650355000641439
21,10,1056,0.020992560706598037,1.6471846440724853,0.5551577497498185,0.5496806140912114,1.3625257973780562
22,10,1059,0.02213370782083899,1.6471846440724853,0.5564793438725454,0.5521616693760094,1.3643118650156232
23,10,1057,0.02278444776993978,1.6471846440724853,0.5599828850616183,0.5545098264274919,1.3639851086256456
24,10,1062,0.023136933529189184,1.6471846440724853,0.5617066239646691,0.5583662175764273,1.3648963908113296
25,10,1075,0.024194537487034245,1.6471846440724853,0.5645703553806624,0.5623795946870723,1.3656258541579414
26,10,1074,0.025206900444212692,1.6471846440724853,0.5663194218343249,0.5626304753645988,1.371442699961658
27,10,1077,0.025139377013275715,1.6471846440724853,0.5724727310949829,0.5689297302977188,1.3689271137266232
28,10,1088,0.025387346520676736,1.6471846440724853,0.5771036306160602,0.5736753739255167,1.366883468769433
29,10,1094,0.025965200842244896,1.6471846440724853,0.5787483634049577,0.5764585220764167,1.370855679995459
30,10,1108,0.02669721349886862,1.6471846440724853,0.5823945422812513,0.5808281512197205,1.3704106972226613
31,10,1107,0.027031230199294497,1.6471846440724853,0.5841970452126091,0.5840506753349317,1.3706889316352364
32,10,1109,0.027917063643249206,1.6471846440724853,0.5835957613041598,0.5828841240002727,1.375902038592437
33,10,1102,0.02851890242303125,1.6471846440724853,0.5852128970148979,0.5860123337724353,1.3790968145173206
34,10,1101,0.028704685215062847,1.6471846440724853,0.588133032983748,0.5905133293821219,1.3790796140990742
35,10,1112,0.028279066005612925,1.6471846440724853,0.5913718002879447,0.5968484317034187,1.3733681509089704
36,10,1122,0.029281115547704534,1.6471846440724853,0.5948665422464651,0.6007909564131312,1.381477072662952
37,10,1129,0.02907475990935418,1.6471846440724853,0.5946555818373808,0.5996349022558025,1.3767116469731824
38,10,1136,0.029934538388670228,1.6471846440724853,0.5944277476104373,0.5992713626816508,1.3842142722261581
39,10,1143,0.029560119435181425,1.6471846440724853,0.5959213065361353,0.6034410388212853,1.3775883142417407
40,10,1151,0.029395393137313635,1.6471846440724853,0.5948642004897646,0.6030572168618406,1.3775615411718707
41,10,1151,0.029844770817260703,1.6471846440724853,0.5939132502628554,0.603414345614138,1.3798912210701686
42,10,1149,0.0298629855674458,1.6471846440724853,0.5968185336035244,0.6044774109580809,1.3799087352943646
43,10,1153,0.02882709788015502,1.6471846440724853,0.6025356360244062,0.6095053964937444,1.3725556236616658
44,10,1166,0.02923867838837904,1.6471846440724853,0.6097052304311907,0.6132692871770058,1.3746155656344645
